opening,entropy
e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 O-O Be7,4.611295467553029
e4 e5 f4 exf4 Nf3 d6 d4 Bg4 Be2 Bxf3,4.610731186886328
e4 e5 Nf3 Qf6 d4 d6 dxe5 dxe5 Bg5 Qe6,4.610530710392373
d4 d5 c4 dxc4 Nc3 c6 a4 e6 e4 Bb4,4.609808055766693
e4 e6 d4 d5 e5 c5 c3 cxd4 cxd4 a6,4.6093713454061955
e4 e5 f4 exf4 Nf3 g5 Bc4 d6 O-O Bg7,4.609247555402081
d4 b6 g3 Bb7 Nf3 e6 Bg2 Nc6 O-O Qe7,4.608796319000946
d4 Nf6 Bg5 d5 Bxf6 exf6 e3 Bd6 c4 c6,4.608592312335264
e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 h3 f5,4.60682851131101
d4 d5 c4 c6 cxd5 Qxd5 Nc3 Qd8 e4 e6,4.606624907601612
d4 d5 c4 e6 Nc3 c6 Bf4 dxc4 e3 b5,4.606337627929724
e4 b6 Nf3 Bb7 Nc3 Nf6 Bc4 Nxe4 Nxe4 Bxe4,4.606223094678332
e4 c6 f4 d5 e5 Bf5 Nf3 e6 c3 Nd7,4.60611948970982
e4 e5 f4 d6 Nf3 Bg4 Be2 Bxf3 Bxf3 Nc6,4.606068859438665
e4 e5 Nf3 Nc6 Bb5 Qf6 d3 Nd4 Nxd4 exd4,4.604463808554076
e4 e5 Bc4 Nf6 d3 Bc5 Be3 Bxe3 fxe3 d6,4.604442799678077
e4 e5 Nf3 d6 Bc4 Bg4 c3 Bxf3 Qxf3 Qf6,4.604436649829692
e4 d5 exd5 Nf6 c4 c6 dxc6 Nxc6 Nc3 Bg4,4.604169215733887
e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Nh3 Bg7,4.603471492112032
b3 Nf6 Bb2 e6 e3 Be7 Nc3 O-O Qe2 d5,4.60323611072625
e4 e5 Nf3 d6 Bc4 Bg4 d3 Qf6 h3 Bxf3,4.602908458181897
e4 e5 Nf3 d6 Bc4 g6 d3 Bg7 Ng5 Nh6,4.602122081488938
d4 b6 c4 Bb7 Nc3 g6 e4 Bg7 Nf3 e6,4.601703910603391
e4 e5 Nc3 Nf6 d3 d5 exd5 Nxd5 Nxd5 Qxd5,4.601550610991543
e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Nf3 Bb4,4.6005937427244055
e4 c5 f4 Nc6 Nf3 d6 Bb5 a6 Bxc6+ bxc6,4.599991356703288
d4 e6 c4 b6 Nc3 Bb7 e3 g6 Nf3 Bg7,4.599793602706809
e4 e5 Nf3 Nc6 d4 Bd6 dxe5 Bxe5 Nxe5 Nxe5,4.599761834027885
e4 b6 d4 Bb7 d5 e6 c4 exd5 cxd5 d6,4.599595619012126
e4 c5 Nc3 Nc6 d3 g6 g3 Bg7 Bg2 e6,4.599262983298502
d4 d5 c4 Nc6 Nc3 dxc4 d5 Ne5 f4 Ng6,4.599167622580246
Nf3 d5 g3 Nf6 Bg2 g6 O-O Bg7 d3 O-O,4.5990389412543715
e4 e5 d3 d5 Nf3 dxe4 dxe4 Qxd1+ Kxd1 Nc6,4.5990148353816656
e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 d4 Qd6,4.598977638066331
e4 g6 d4 Bg7 e5 b6 Nf3 Bb7 Be2 e6,4.5986389565889265
d4 e6 e4 d5 e5 c5 c3 cxd4 cxd4 a6,4.598501050079299
e4 e5 Nf3 Nc6 d4 Bd6 dxe5 Nxe5 Nxe5 Bxe5,4.5982991482538855
e4 e6 d4 d5 exd5 Qxd5 Nc3 Bb4 Bd2 Bxc3,4.598096782194305
e4 e5 f4 Nc6 Nf3 exf4 d4 Bb4+ c3 Ba5,4.598045712125576
e4 b6 d4 Bb7 d5 c6 Nc3 cxd5 exd5 e6,4.597479883464213
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 b6,4.597404981077775
e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Bd3 Ngf6,4.597144483969314
d4 d5 e3 e6 Bd3 c5 c3 c4 Bc2 b5,4.597077147871094
d4 c5 e3 cxd4 exd4 Nf6 Bd3 g6 f4 Bg7,4.596656196934879
d4 d5 Bg5 Nc6 e3 f6 Bh4 e5 dxe5 Nxe5,4.596654251014237
e4 e6 d4 d5 Nd2 dxe4 Nxe4 Bd7 Nf3 Bc6,4.596456857560331
d4 g6 c4 Bg7 Nc3 b6 e4 Bb7 Nf3 e6,4.5963155545981715
e4 e5 f4 exf4 Nf3 Nc6 d4 Bb4+ c3 Ba5,4.596026459001482
e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Bd7,4.595753023220501
d4 g6 e4 Bg7 e5 e6 Nf3 Ne7 Bg5 O-O,4.594734395069076
d4 g6 c4 Bg7 Nc3 b6 Nf3 Bb7 e4 e6,4.594355400470124
e4 c5 f4 d6 Nf3 Nc6 Bb5 a6 Bxc6+ bxc6,4.594295082560756
d4 d5 c4 e6 Nc3 dxc4 e3 c6 Bxc4 b5,4.594126390303965
g3 g6 Bg2 Bg7 c3 Nf6 d4 O-O e4 d6,4.594013549360051
e4 c5 c3 e6 d4 cxd4 cxd4 a6 Nf3 b5,4.593749060598066
e4 e5 Nf3 Nf6 Bc4 Nxe4 Qe2 Nd6 Nxe5 Qe7,4.5935884971984295
d4 d5 c4 e6 cxd5 Qxd5 Nc3 Qd8 e4 Bb4,4.593453567002115
e4 e5 d4 Nc6 dxe5 Nxe5 Nf3 f6 Nxe5 fxe5,4.593235374804868
e4 d5 e5 e6 d4 c5 c3 cxd4 cxd4 Bb4+,4.593002958162461
e4 Nf6 e5 Ne4 d3 Nxf2 Kxf2 e6 Nf3 Bc5+,4.592622184035042
e4 g6 f4 Bg7 Nf3 b6 d4 Bb7 Nc3 d6,4.592552169422486
e4 e5 f4 exf4 Nf3 h6 Bc4 d6 O-O Be6,4.59191497317664
e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Bc5 Bc4 Qf6,4.5917378386223735
e4 e6 Nf3 b6 d4 Bb7 Nc3 Bb4 Bd3 Bxc3+,4.5911015610157655
e4 e5 Bc4 Nf6 Nc3 Nxe4 Bxf7+ Kxf7 Nxe4 Be7,4.590949975115358
e4 e5 Nf3 d6 Nc3 Bg4 h3 Bh5 g4 Bg6,4.5908699424868855
g3 g6 Bg2 Bg7 Nf3 d6 O-O Nf6 c3 O-O,4.5902920014386694
d4 g6 c4 Bg7 Nc3 e6 e4 Ne7 Nf3 b6,4.590143713188586
d4 b6 c4 Bb7 Nc3 e6 e4 g6 Nf3 Bg7,4.589943560078079
d4 b6 c4 Bb7 Nc3 g6 e4 Bg7 Nf3 d6,4.589585712701732
e4 e5 f4 Nc6 Nf3 exf4 Bc4 h6 O-O g5,4.589234431277567
e4 e6 d4 d5 Nc3 Bb4 exd5 Bxc3+ bxc3 exd5,4.588616215511294
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 O-O Nge7,4.588568007826408
d4 d5 c4 dxc4 e4 e6 Bxc4 Nc6 d5 exd5,4.588485307811239
e4 e5 Nf3 Nc6 Nc3 Bc5 Na4 Bb6 Nxb6 axb6,4.587985821518299
e4 e5 f4 exf4 Nf3 g5 Bc4 d6 O-O h6,4.58798043336058
e4 e5 Nf3 Nf6 Bc4 Nxe4 Nxe5 Nd6 Bb3 Qe7,4.587536256786751
e4 e5 f4 exf4 Nf3 h6 Bc4 d6 O-O Ne7,4.587416078278259
e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Qb3 Qe7,4.587271006726796
d4 d5 c4 dxc4 e4 g6 Bxc4 Bg7 Nf3 e6,4.587130663466465
d4 Nf6 c4 g6 Nc3 Bg7 Bg5 O-O Bxf6 Bxf6,4.5869952473369064
e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 g4 Nd4,4.586798437474642
e4 e5 Nf3 d6 d4 h6 dxe5 dxe5 Qxd8+ Kxd8,4.586590304504084
e4 e5 f4 exf4 Nf3 d6 Bc4 g5 O-O Bg7,4.586555427707884
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 a6 Ba4 b5,4.586447299488072
d4 d5 c4 c6 cxd5 cxd5 Nc3 e6 e4 dxe4,4.586156122295618
e4 c6 f4 d5 e5 Bf5 Nf3 e6 d3 Nd7,4.586044537940344
c4 e5 Nc3 Nf6 g3 c6 Bg2 d5 cxd5 cxd5,4.585958602203493
e4 e5 Nf3 Nc6 Bb5 Nge7 c3 a6 Ba4 g6,4.5859364168206564
e4 c6 d4 d5 Bd3 dxe4 Bxe4 Nf6 Bf3 Bf5,4.585772019114802
e4 e6 d4 b6 Nf3 Bb7 Bd3 c5 c3 cxd4,4.585680197883
d4 Nf6 c4 c5 d5 b5 cxb5 a6 b6 Qxb6,4.58534835381301
d4 d5 c4 c6 Nc3 Bf5 cxd5 cxd5 Qb3 e6,4.585154701577806
e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 a3 Bxc3+,4.584110593810087
e4 e5 d4 exd4 Qxd4 Nc6 Qd2 Bb4 c3 Bc5,4.583484559227051
d4 d5 c4 dxc4 Nc3 Bf5 e4 Bg6 Bxc4 Nc6,4.583269431240635
e4 e6 Bc4 d5 exd5 exd5 Bb3 c6 c4 Nf6,4.582726638923366
d4 d5 c4 dxc4 e4 e6 Bxc4 a6 Nf3 b5,4.582607706119053
d4 d5 c4 dxc4 Nc3 e6 e4 c6 Bxc4 b5,4.5824280003052165
e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Nc6 Nf3 Qxe2+,4.581869622188624
e4 e6 Bc4 d5 exd5 exd5 Bb3 c5 d4 c4,4.581751330997612
d4 g6 c4 Bg7 Nc3 b6 e4 Bb7 Nf3 d6,4.581392140061483
d4 Nf6 Nd2 g6 e4 d6 Ngf3 Bg7 Bd3 O-O,4.5813531068964455
e4 c5 c4 Nc6 Nc3 g6 g3 Bg7 Bg2 d6,4.58120466243302
e4 e5 f4 exf4 Nf3 g5 d4 d6 Bc4 Be6,4.581142594278771
e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 Nc6 Qg3 O-O,4.580937008534214
e4 c6 d4 d5 e5 Bf5 f4 e6 Bd3 Ne7,4.580618491155303
e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 d3 Bd6,4.5802815282301355
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 d3 Bb4+,4.579530931513927
e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 h3 Bg7,4.579456872638874
e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Nc6 Nf3 Qxe2+,4.5793510819066485
e4 Nf6 e5 Ne4 d4 e6 Bd3 Nxf2 Kxf2 Qh4+,4.579314674051182
e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 h3 Be6,4.579103033452571
e4 e5 Qh5 Nc6 Bc4 Qf6 c3 Bc5 Qf3 d6,4.57880850466073
e4 e5 Nf3 f6 d4 Nc6 dxe5 Nxe5 Nxe5 fxe5,4.578700357770195
Nf3 d5 g3 Nc6 Bg2 e5 d3 e4 dxe4 dxe4,4.578621931456185
d4 d5 c4 Bf5 Nc3 dxc4 e4 Bg6 Bxc4 Nc6,4.578609185354775
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qb6 Nxc6 dxc6,4.57857826392825
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 a6 Bxc6 dxc6,4.578338750186411
e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bg4 d4 Bxf3,4.578108811714982
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bb6 a4 a6,4.57791919460986
e4 e5 f4 exf4 Nf3 Nc6 Bc4 h6 O-O Bc5+,4.577115110119167
e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 h3 Bc5,4.576973111061251
d4 g6 e4 Bg7 e5 d6 f4 dxe5 fxe5 e6,4.576808352700513
e4 g6 Nf3 Bg7 d4 d5 e5 f6 Bf4 fxe5,4.576098006615247
d4 e6 c4 b6 Nc3 Bb7 e4 g6 Nf3 Bg7,4.576080980539669
e4 e5 Nf3 Nc6 d4 f6 dxe5 Nxe5 Nxe5 fxe5,4.575899905083884
e4 c5 Nf3 Nc6 b4 Nxb4 c3 Nc6 d4 cxd4,4.57589460319832
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Nxb4 c3 Nc6,4.575625140529694
e4 e6 d4 b6 Nf3 Bb7 Nc3 Bb4 Bd3 Bxc3+,4.575035268466047
e4 e5 Nf3 Nf6 Bc4 Nxe4 Nxe5 Nd6 Qf3 Qe7,4.574362137509
e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 h3 Ba6,4.57412391495618
e4 e5 f4 d6 Nf3 exf4 d4 g5 Bc4 Be6,4.574067470237354
e4 c6 f4 d5 e5 Bf5 d4 e6 Bd3 Ne7,4.573872182931332
e4 g6 d4 Bg7 Nf3 e6 Bc4 Ne7 O-O O-O,4.573665735540124
d4 e6 c4 d5 Nc3 c6 Bf4 Bd6 Bxd6 Qxd6,4.573625605382762
d4 d5 c4 e6 Nc3 Bb4 cxd5 Bxc3+ bxc3 exd5,4.573577768512062
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qb6 Nxc6 bxc6,4.5733973486706345
d4 c5 d5 e5 c4 d6 e4 f5 Bd3 fxe4,4.573368136809681
e4 e5 f4 Nc6 Nf3 exf4 Bc4 h6 O-O Bc5+,4.573094217661115
e4 e5 f4 exf4 Nf3 d6 d4 g5 Bc4 Be6,4.57305386998296
e4 e5 d4 exd4 c3 dxc3 Bc4 Nc6 Qb3 Ne5,4.5728943874434975
e4 e5 d4 exd4 Qxd4 Nc6 Qd1 d6 Bb5 Bd7,4.572846698722624
e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Bd6,4.572770603364033
e4 e5 Nc3 Nc6 Nf3 Bc5 Nxe5 Bxf2+ Kxf2 Nxe5,4.572659436440057
d4 d5 c4 e6 Nc3 dxc4 e4 c6 Bxc4 b5,4.572656194646882
e4 d5 Nc3 dxe4 Nxe4 Qd5 Ng3 Nc6 Nf3 Bg4,4.572509011570437
e4 c5 d4 cxd4 c3 dxc3 Nf3 cxb2 Bxb2 Nc6,4.572375409156416
e4 e5 f4 exf4 Nf3 Be7 d4 Bh4+ Ke2 d6,4.572331940377426
e4 e5 d4 exd4 Nf3 d5 exd5 Qxd5 Qxd4 Qxd4,4.571938964982681
e4 d6 d4 e5 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Bd6,4.5716411512970305
e4 e5 f4 exf4 Nf3 Be7 d4 Bh4+ Kd2 d6,4.571514099656659
d4 f5 c4 Nf6 g3 g6 Bg2 Bg7 Nc3 O-O,4.570155504546806
e4 d5 e5 e6 d4 c5 c3 cxd4 cxd4 Qa5+,4.56993258954286
e4 d5 exd5 e6 dxe6 Bxe6 Nf3 Bd6 d4 h6,4.569640434078238
d4 d5 c4 dxc4 Nc3 e6 Bf4 Bb4 e3 Bxc3+,4.5692175380105615
d4 b6 c4 Bb7 Nc3 g6 Nf3 Bg7 g3 e6,4.569201253736285
e4 g6 d4 Bg7 e5 c5 c3 cxd4 cxd4 Nc6,4.568925878630299
d4 Nf6 c4 e6 a3 c5 dxc5 Bxc5 b4 Be7,4.568774177385635
Nf3 g6 c4 Bg7 d4 e6 Nc3 Ne7 e4 O-O,4.568714103051039
e4 e5 d4 exd4 Qxd4 Nc6 Qe3 d6 Bb5 Bd7,4.568252941785314
e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd2 Bxc3,4.568133782003658
e4 Nf6 e5 Nd5 c4 Nb6 c5 Nd5 d4 e6,4.568087929746118
d4 d5 c4 c6 cxd5 cxd5 Nc3 e6 Bf4 Bd6,4.56806745575936
e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Nh3 Nd4,4.567820131014447
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 c3 dxc3,4.566615887862319
e4 g6 d4 Bg7 c3 e6 f4 Ne7 Nf3 O-O,4.566526669604236
d4 Nf6 c4 c5 d5 b5 e3 bxc4 Bxc4 Ba6,4.566383695006877
e4 c5 Nf3 d6 Bc4 Nc6 Bxf7+ Kxf7 Ng5+ Ke8,4.566382476020321
e4 e5 Nf3 d5 Nxe5 Qe7 d4 f6 Nf3 dxe4,4.5663660850094
e4 g6 d4 Bg7 f4 d5 e5 f6 Nf3 fxe5,4.56635892977199
e4 d5 exd5 Qxd5 d4 e5 Nc3 Qxd4 Qxd4 exd4,4.566114522740524
e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 f4 d6,4.566104941268815
d4 Nf6 Nd2 g6 e4 d6 Bd3 Bg7 Ngf3 O-O,4.565251520559784
e4 e5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 d4 exd4,4.565142528452565
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4,4.565139741985377
e4 e5 f4 exf4 Nf3 h6 Bc4 d6 O-O g5,4.564743310875666
d4 Nf6 c4 c5 d5 b5 cxb5 a6 bxa6 Bxa6,4.563784123479394
d4 Nf6 c4 e5 dxe5 Ng4 f4 Bc5 e3 Nxe3,4.563517905405384
e4 c5 Nf3 b6 d4 cxd4 Nxd4 Bb7 Bd3 e6,4.563448123100827
e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 c3 Bg4,4.56328698763816
e4 e5 Qh5 d6 Bc4 Qe7 d3 Nf6 Qf3 Be6,4.563000953020738
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5,4.562857588277181
e4 d5 exd5 Qxd5 d4 e5 Nf3 exd4 Qxd4 Qxd4,4.562398797518804
e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 d3 Bg4,4.562104040204509
e4 e5 d4 exd4 Qxd4 Nc6 Qa4 d6 Bb5 Bd7,4.561902151238111
d4 d5 c4 e5 cxd5 Qxd5 Nc3 Qxd4 Qxd4 exd4,4.560511485242336
e4 c5 Nf3 Nc6 Bc4 d6 Bxf7+ Kxf7 Ng5+ Ke8,4.560380223179752
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 c6 Bc4 Bf5,4.56007276690035
e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 c6 Bc4 Bf5,4.559955939643519
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bd4 c3 Bb6,4.559294617394771
e4 e5 Bc4 c6 Qf3 d5 exd5 cxd5 Bxd5 Nf6,4.558669204094994
e4 e5 Nf3 f5 Nxe5 Qf6 d4 d6 Nc4 fxe4,4.558325926085753
e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qa5,4.5581262344439715
e4 e5 f4 exf4 Nf3 Bc5 d4 Bb6 Bxf4 d6,4.557577971052879
e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 d6 Qg3 Nc6,4.5572877684870345
e4 d5 exd5 e6 dxe6 Bxe6 Nf3 Bd6 Be2 Nc6,4.557009961974511
e4 e5 Bc4 Nf6 Nc3 Bb4 a3 Bxc3 dxc3 Nxe4,4.557009598994087
e4 c6 d4 d5 e5 Bf5 f4 e6 Bd3 Bxd3,4.5562904575796255
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 c3 b5,4.556171502031517
d4 d5 c4 e6 Nc3 dxc4 e3 Bb4 Bxc4 Bxc3+,4.555790831088853
e4 c5 f4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6,4.55571218558233
e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 c6 Nf3 Bf5,4.554656778591633
e4 Nf6 e5 Ne4 d3 Nc5 d4 Ne6 d5 Nc5,4.5544830661646
d4 d5 c4 dxc4 Nc3 e6 e3 Bb4 Bxc4 Bxc3+,4.554367283044278
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5,4.554353028436861
e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nc6,4.554259362311256
e4 e5 Nf3 d6 d4 f6 dxe5 fxe5 Nxe5 dxe5,4.553744721096472
e4 e6 d4 d5 exd5 exd5 Nc3 Bb4 Bd2 Bxc3,4.553635522262562
e4 c6 f4 d5 e5 Bf5 d4 e6 Bd3 Bg6,4.553529714832432
e4 b6 d4 Bb7 Nc3 e6 Nf3 Bb4 Bd2 Bxc3,4.553362118706661
Nf3 d5 g3 c5 Bg2 Nc6 O-O e5 d3 Bd6,4.5532071178176565
d4 g6 Nf3 Bg7 Bf4 e6 e3 Ne7 c3 O-O,4.552992626932585
e4 e5 Nf3 Nc6 Bc4 Nd4 O-O Nxf3+ Qxf3 Qf6,4.552985054025547
e4 e5 Nf3 Qf6 Nc3 c6 d3 Bc5 Bg5 Qg6,4.5528048047385985
e4 d5 exd5 Qxd5 Nc3 Qa5 d3 Nf6 Bd2 c6,4.552496702285835
e4 e5 d4 exd4 c3 dxc3 Bc4 d6 Qb3 Qe7,4.552446397142304
e4 c6 f4 d5 e5 Bf5 d4 e6 Bd3 Nh6,4.551971864659415
e4 d5 exd5 Qxd5 Nc3 Qe5+ Nge2 e6 d4 Qa5,4.55104977474858
e4 e6 d4 d5 e5 c5 c3 c4 f4 b5,4.550744951301291
e4 c5 Nf3 Nc6 Bb5 Qb6 Nc3 a6 Bxc6 Qxc6,4.550411010576389
e4 d5 Nc3 d4 Nce2 Bg4 d3 e5 f3 Bh5,4.550342004866907
e4 c6 d4 e5 dxe5 Qa5+ Nc3 Qxe5 Nf3 Qc7,4.550323708586418
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 d3 a5,4.550164158467621
e4 e5 f4 exf4 Nf3 d6 Bc4 h6 O-O g5,4.550035790985738
e4 b6 d4 Bb7 Bd3 g6 Nf3 Bg7 O-O e6,4.54998866554819
e4 c6 f4 d5 e5 Bf5 d4 e6 Bd3 Bxd3,4.549861653555361
e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 c3 Qg5,4.54981496807273
e4 e5 d4 exd4 c3 dxc3 Bc4 c2 Qxc2 Nc6,4.5497448100812345
e4 e6 d4 b6 Nc3 Bb7 Nf3 Bb4 Bd2 Bxc3,4.549422383016587
e4 e5 d4 exd4 c3 dxc3 Bc4 d6 Nxc3 Be6,4.5493855083282035
d4 d5 c4 dxc4 e4 Nc6 Nf3 Bg4 Bxc4 Bxf3,4.549146506039615
e4 g6 Nf3 Bg7 d4 b6 c3 Bb7 Bd3 d6,4.54909408639747
e4 e6 Qe2 d5 exd5 Qxd5 Nc3 Qd8 g3 Nf6,4.549083809863566
e4 e5 d4 exd4 Qxd4 Nc6 Qe3 d5 exd5+ Nce7,4.549036844831774
e4 e5 Nf3 d6 Bc4 Bg4 d3 Bxf3 Qxf3 Qf6,4.548536552539874
e4 c6 d4 d5 e5 Bf5 Bd3 Bg6 f4 e6,4.548520953334013
e4 e5 Nf3 d6 d4 Nd7 dxe5 Nxe5 Nxe5 dxe5,4.5479173040324685
d4 d6 c4 e5 dxe5 dxe5 Qxd8+ Kxd8 Nc3 c6,4.547798086338386
e4 g6 Nf3 Bg7 d3 e6 c4 Ne7 Nc3 O-O,4.547542824095694
e4 e5 f4 d6 Nf3 exf4 d4 Bg4 Bxf4 Bxf3,4.547539724761456
e4 b6 d4 Bb7 d5 c6 c4 cxd5 cxd5 Nf6,4.547105932959031
e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 d3 Be7,4.546960750259939
e4 c5 Nf3 e6 Bc4 a6 O-O b5 Be2 Bb7,4.5467600445900835
d4 d5 c4 e5 Nc3 exd4 Qxd4 c5 Qxd5 Qxd5,4.546614466601551
d4 d5 c4 dxc4 e4 Nc6 Nf3 Bg4 d5 Bxf3,4.54646663505708
d4 d5 c4 dxc4 Nc3 e6 e4 Bb4 Bxc4 Ne7,4.546133440135491
e4 c5 Bc4 e6 Nf3 a6 O-O b5 Be2 Bb7,4.546053883529615
d4 e6 c4 d5 Nc3 dxc4 e3 Bb4 Bxc4 Bxc3+,4.545944918619264
e4 e5 Nf3 c6 Bc4 d5 exd5 cxd5 Bb5+ Bd7,4.545730545840672
e4 c5 Nf3 Nc6 Bb5 Nd4 Nxd4 cxd4 O-O a6,4.545491228926858
e4 e5 Nf3 Qf6 Nc3 c6 d3 h6 Be3 Bb4,4.545326842054716
e4 e5 Nf3 Nc6 Bc4 Nd4 Nxe5 Qg5 O-O Qxe5,4.544453655736023
e4 e5 f4 d6 Nf3 Nd7 Bc4 h6 O-O Ngf6,4.544354696536327
d4 Nf6 c4 c5 d5 b5 b3 bxc4 bxc4 g6,4.544312562540383
e4 e5 f4 exf4 Nf3 d6 d4 Bg4 Bxf4 Bxf3,4.54406664660891
e4 b6 Nc3 Bb7 Nf3 g6 Bc4 Bg7 d3 e6,4.543112307996473
e4 c5 Nf3 e6 c3 d5 exd5 exd5 Bb5+ Bd7,4.543027444724748
e4 c5 Nf3 Nc6 Bb5 Nd4 Nc3 Nxb5 Nxb5 a6,4.54285498114741
e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qd6,4.542567869611558
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6,4.541933010125297
e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 e6 Bb5 a6,4.541774048242138
e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Bc4 Bf5,4.541467280569799
e4 e5 f4 exf4 Nf3 g5 Bc4 d6 d4 Be6,4.541107843965565
b3 e5 Bb2 Nc6 g3 d5 Bg2 Nf6 d3 Bc5,4.5411069751023865
e4 c5 Nf3 a6 Bc4 e6 O-O b5 Be2 Bb7,4.540201560341683
e4 e6 d4 d5 Nc3 Bb4 Ne2 dxe4 a3 Bxc3+,4.539904801359045
e4 d5 exd5 e6 dxe6 Bxe6 Nf3 Qe7 Be2 Nc6,4.5392962398048
d4 d5 c4 dxc4 e4 Nc6 Nf3 Bg4 d5 Ne5,4.538982656570186
c4 e6 Nc3 d5 cxd5 exd5 g3 Nf6 Bg2 c6,4.53887690626128
e4 c6 Nf3 d5 exd5 cxd5 c4 Nf6 cxd5 Nxd5,4.538651161369277
d4 d5 c4 e6 Nc3 Bb4 cxd5 Bxc3+ bxc3 Qxd5,4.538569774279921
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 Qc7,4.538394532675061
e4 c5 Qh5 d6 Bc4 g6 Qf3 Nf6 d3 Bg7,4.5382108670220065
e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 e6 Bb5 a6,4.537913431080437
e4 e6 Nf3 d5 e5 c5 b4 cxb4 a3 Nc6,4.537670797656576
e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 O-O Bd6,4.537651497554942
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Ne5 f4 Ng6,4.536550195584097
e4 c5 Bc4 d6 Qh5 g6 Qf3 Nf6 d3 Bg7,4.536375693563827
d4 e6 c4 d5 Nc3 Bb4 cxd5 Bxc3+ bxc3 Qxd5,4.535839730839728
e4 g6 d4 Bg7 c3 b6 Nf3 Bb7 Bd3 e6,4.535524835101618
e4 g6 Nf3 Bg7 d4 b6 c3 Bb7 Bd3 e6,4.535385881104235
e4 e5 Nf3 Nc6 Bb5 Nge7 Bxc6 Nxc6 O-O Bc5,4.535250353372084
e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Qf3 Nf6,4.535130918327104
e4 g6 d4 Bg7 e5 b6 f4 Bb7 Nf3 e6,4.534866777968693
